dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,0.5,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b0.5_g0.25.csv,results/mmlu-llama70b/weaver_test_k15_b0.5_g0.25.csv,mmlu-llama70b,MMLU,70B,8.39888518957171
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,0.5,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b0.5_g0.5.csv,results/mmlu-llama70b/weaver_test_k15_b0.5_g0.5.csv,mmlu-llama70b,MMLU,70B,8.070476405853448
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,0.5,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b0.5_g1.0.csv,results/mmlu-llama70b/weaver_test_k15_b0.5_g1.0.csv,mmlu-llama70b,MMLU,70B,7.645235950364516
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,1.0,0.25,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b1.0_g0.25.csv,results/mmlu-llama70b/weaver_test_k15_b1.0_g0.25.csv,mmlu-llama70b,MMLU,70B,6.076624450677618
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,1.0,0.5,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b1.0_g0.5.csv,results/mmlu-llama70b/weaver_test_k15_b1.0_g0.5.csv,mmlu-llama70b,MMLU,70B,5.705019512406013
wfang11/mmlu-llama70b-1-5-94-dev,15,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8971428571428571,0.8971428571428571,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Qwen72B_scores (72B), Inform (69.6B), InternLM2 (7B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k15_b1.0_g1.0.csv,results/mmlu-llama70b/weaver_test_k15_b1.0_g1.0.csv,mmlu-llama70b,MMLU,70B,5.19182121916396
dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,0.25,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b0.25_g0.25.csv,results/mmlu-llama8b/weaver_test_k5_b0.25_g0.25.csv,mmlu-llama8b,MMLU,8B,2.455017504237242
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,0.25,0.5,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b0.25_g0.5.csv,results/mmlu-llama8b/weaver_test_k5_b0.25_g0.5.csv,mmlu-llama8b,MMLU,8B,1.5822981594921441
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,0.25,1.0,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b0.25_g1.0.csv,results/mmlu-llama8b/weaver_test_k5_b0.25_g1.0.csv,mmlu-llama8b,MMLU,8B,-0.044750124783911716
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,0.5,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b0.5_g0.25.csv,results/mmlu-llama8b/weaver_test_k5_b0.5_g0.25.csv,mmlu-llama8b,MMLU,8B,2.5740951759459167
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,0.5,0.5,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b0.5_g0.5.csv,results/mmlu-llama8b/weaver_test_k5_b0.5_g0.5.csv,mmlu-llama8b,MMLU,8B,1.6053451759459172
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,0.5,1.0,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b0.5_g1.0.csv,results/mmlu-llama8b/weaver_test_k5_b0.5_g1.0.csv,mmlu-llama8b,MMLU,8B,-0.22281859762516815
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,1.0,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b1.0_g0.25.csv,results/mmlu-llama8b/weaver_test_k5_b1.0_g0.25.csv,mmlu-llama8b,MMLU,8B,2.684774047641207
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,1.0,0.5,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b1.0_g0.5.csv,results/mmlu-llama8b/weaver_test_k5_b1.0_g0.5.csv,mmlu-llama8b,MMLU,8B,1.7160240476412074
wfang11/mmlu-llama8b-1-5-94-dev,5,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k5_b1.0_g1.0.csv,results/mmlu-llama8b/weaver_test_k5_b1.0_g1.0.csv,mmlu-llama8b,MMLU,8B,-0.22147595235879264
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,0.25,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b0.25_g0.25.csv,results/mmlu-llama8b/weaver_test_k10_b0.25_g0.25.csv,mmlu-llama8b,MMLU,8B,3.9459775168705264
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,0.25,0.5,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b0.25_g0.5.csv,results/mmlu-llama8b/weaver_test_k10_b0.25_g0.5.csv,mmlu-llama8b,MMLU,8B,2.039727516870527
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,0.25,1.0,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b0.25_g1.0.csv,results/mmlu-llama8b/weaver_test_k10_b0.25_g1.0.csv,mmlu-llama8b,MMLU,8B,-1.7748207674055287
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,0.5,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b0.5_g0.25.csv,results/mmlu-llama8b/weaver_test_k10_b0.5_g0.25.csv,mmlu-llama8b,MMLU,8B,3.4636950371979696
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,0.5,0.5,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b0.5_g0.5.csv,results/mmlu-llama8b/weaver_test_k10_b0.5_g0.5.csv,mmlu-llama8b,MMLU,8B,1.5261950371979698
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,0.5,1.0,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b0.5_g1.0.csv,results/mmlu-llama8b/weaver_test_k10_b0.5_g1.0.csv,mmlu-llama8b,MMLU,8B,-2.6193514310366908
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,1.0,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b1.0_g0.25.csv,results/mmlu-llama8b/weaver_test_k10_b1.0_g0.25.csv,mmlu-llama8b,MMLU,8B,2.16931774006539
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,1.0,0.5,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b1.0_g0.5.csv,results/mmlu-llama8b/weaver_test_k10_b1.0_g0.5.csv,mmlu-llama8b,MMLU,8B,0.15010393870272332
wfang11/mmlu-llama8b-1-5-94-dev,10,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k10_b1.0_g1.0.csv,results/mmlu-llama8b/weaver_test_k10_b1.0_g1.0.csv,mmlu-llama8b,MMLU,8B,-3.724896061297277
wfang11/mmlu-llama8b-1-5-94-dev,15,1.0,0.25,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k15_b0.25_g0.25.csv,results/mmlu-llama8b/weaver_test_k15_b0.25_g0.25.csv,mmlu-llama8b,MMLU,8B,4.974760128217892
wfang11/mmlu-llama8b-1-5-94-dev,15,1.0,0.25,0.5,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k15_b0.25_g0.5.csv,results/mmlu-llama8b/weaver_test_k15_b0.25_g0.5.csv,mmlu-llama8b,MMLU,8B,1.881010128217893
wfang11/mmlu-llama8b-1-5-94-dev,15,1.0,0.25,1.0,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k15_b0.25_g1.0.csv,results/mmlu-llama8b/weaver_test_k15_b0.25_g1.0.csv,mmlu-llama8b,MMLU,8B,-4.308538156058163
wfang11/mmlu-llama8b-1-5-94-dev,15,1.0,0.5,0.25,0.8571428571428571,0.8571428571428571,0.6457142857142857,0.6457142857142857,20,"InternLM2 (7B), GRM_LLama32 (3B), GRM_GEMMA (2B), GRM (8B), URM (8B), QRM (8B), ArmorRM (8B), GPM (8B), OffsetBias (8B), Skyworks (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/mmlu-llama8b/weaver_train_k15_b0.5_g0.25.csv,results/mmlu-llama8b/weaver_test_k15_b0.5_g0.25.csv,mmlu-llama8b,MMLU,8B,3.5339288342795863
